epoch,loss,vote_loss,objectness_loss,box_loss,sem_cls_loss,obj_acc,pos_ratio,neg_ratio,TP,FP,TN,FN,epoch_time_sec,estimated_finish_time_sec
137,100.16833077156606,8.43040582527607,0.039871381451570834,1.4133325949935427,0.9335189996054957,0.9519985509596023,0.033971985774253734,0.9589049146906596,187399,302614,7854364,101420,2204.023514986038,35754.640932845374
138,100.12684936137744,8.429310693784466,0.03979973933225893,1.4106730133309409,0.9310174147649114,0.9516161199538938,0.03424809859472797,0.9586042349993982,190449,306465,7847752,100895,2203.0884172916412,32985.60902827719
139,100.28550633066368,8.45023855005943,0.0396835924483581,1.4061111957623973,0.9283369510261038,0.9522536375026721,0.034003487790382765,0.9588636564531174,188651,301346,7855105,100589,2201.8353736400604,30219.725564138495
140,100.21021182409662,8.43684205012535,0.039752345185343055,1.411534455041215,0.9314000411681045,0.9517856022028264,0.033950710158883006,0.9588631862737723,187980,305008,7851432,100827,2201.9288613796234,27457.204288550784
141,100.57134576870033,8.480830550882526,0.0396764379628738,1.4042221476065178,0.9272900717794809,0.9516441550717425,0.03425856008515888,0.9585753189696677,191065,306698,7847290,100360,2201.862634897232,24697.886517778355
142,99.90609562046895,8.420813298535336,0.039675603814864305,1.3973651625642882,0.93079900465364,0.9520356825296845,0.03405603033220992,0.9587826680609052,188813,302894,7852844,100895,2201.8461005687714,21941.57216242669
143,100.46036288206774,8.46911190585787,0.039763735407953534,1.4044525474812126,0.9294436889116329,0.9519925144611785,0.03414701003550794,0.9586588933482788,189428,302968,7851750,101031,2202.2920598983765,19188.691748237277
144,100.03478146379936,8.422862110886369,0.03979294962614244,1.4078559056032032,0.9317423122745325,0.9516459673743554,0.03404580393145161,0.9587642135216057,188818,306123,7849477,100791,2202.770741224289,16438.800242801506
145,100.3438494521147,8.457629756280076,0.039807488613609054,1.4041485882646256,0.9299162771798524,0.9519479384804552,0.03412702741333654,0.9587237780979176,189200,303396,7851848,101108,2211.2607338428497,13692.478482764343
146,100.40959672050862,8.457072549647991,0.03981469931497051,1.411018370075414,0.9323934116577896,0.9517961340881508,0.03408189019619644,0.9587624503490612,189033,304927,7850636,100902,2247.073096513748,10949.675793798002
147,100.29937983270901,8.450124889655244,0.039741782906035215,1.4070575630716482,0.9327194544885328,0.9519680868448634,0.03394154166165142,0.9589311271891551,187797,303418,7853690,100849,2516.368098974228,8214.62821742953
148,100.26557466050554,8.448541887746616,0.039752279100675074,1.4055966696288074,0.9291435304955616,0.9523969908631875,0.03407742349241695,0.9587691504047304,188766,299615,7856028,101110,2526.4017946720123,5478.2396361698975
149,100.30057512502803,8.449753707196773,0.03977104788690942,1.4076551910871833,0.9310651209113916,0.9521871321495187,0.0341199747231584,0.9586958024268777,189358,301631,7853397,100871,2460.633766412735,2739.5075885785504
150,100.16610827788058,8.443964752630942,0.03967467286109702,1.4004034954421383,0.9289323586036107,0.9516367944864109,0.034104576349602796,0.958774439922364,189573,306635,7849046,100538,2447.0053107738495,0.0
